Transaction_ID,Lead_ID,Account_ID,Product_ID,Close_Date,Qty,Unit_Price,Total_Amount,Lead_Source,Created_Date,Status,Lead_Score,Company_Name,Market,Country,Industry,Account_Tier,Product_Name,Category,Unit_Cost,Total_Cost,Gross_Profit,Profit_Margin_%,Month
T1290,L018,ACC21,P008,2024-06-10,4000,850.0,3400000.0,Website,2024-04-05,Converted,84,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperExMB60,Mixed Bed,400.0,1600000.0,1800000.0,52.94117647058824,2024-06
T1291,L020,ACC02,P010,2024-08-06,14000,526.5,7371000.0,Referral,2024-04-12,Converted,87,Pfizer Inc.,International,USA,Pharma,Enterprise,SuperMENitrex,Media,290.0,4060000.0,3311000.0,44.91927825261159,2024-08
T1292,L021,ACC37,P001,2024-01-09,9500,465.0,4417500.0,LinkedIn,2024-02-27,Converted,16,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExC18H,Cation,200.0,1900000.0,2517500.0,56.98924731182796,2024-01
T1293,L023,ACC17,P002,2024-04-05,22500,560.0,12600000.0,Website,2024-11-08,Converted,74,Cipla Ltd,Domestic,India,Pharma,Mid-Market,SuperExC18Na,Cation,250.0,5625000.0,6975000.0,55.35714285714286,2024-04
T1294,L025,ACC22,P006,2024-03-19,19000,630.0,11970000.0,Outbound,2024-09-20,Converted,70,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExA14OH,Anion,350.0,6650000.0,5320000.0,44.44444444444444,2024-03
T1295,L026,ACC44,P003,2024-11-21,17500,612.5,10718750.0,Website,2024-06-23,Converted,40,Hindalco Industries,International,India,Agriculture,Enterprise,EDMAXG,Mixed Bed,250.0,4375000.0,6343750.0,59.183673469387756,2024-11
T1296,L028,ACC01,P005,2024-12-28,7000,870.0,6090000.0,LinkedIn,2024-11-23,Converted,40,Reliance Industries,Domestic,India,Petrochemical,Enterprise,SuperExA14Cl,Anion,500.0,3500000.0,2590000.0,42.5287356321839,2024-12
T1297,L030,ACC29,P008,2024-01-03,6000,850.0,5100000.0,Website,2024-10-28,Converted,36,ONGC,Domestic,India,Mining,Mid-Market,SuperExMB60,Mixed Bed,400.0,2400000.0,2700000.0,52.94117647058824,2024-01
T1298,L031,ACC29,P007,2024-01-10,11500,747.0,8590500.0,Outbound,2024-07-27,Converted,81,ONGC,Domestic,India,Mining,Mid-Market,SuperExMB50,Mixed Bed,350.0,4025000.0,4565500.0,53.14591700133868,2024-01
T1299,L033,ACC20,P002,2024-06-10,24500,560.0,13720000.0,Website,2024-03-03,Converted,14,Sinopec Group,International,China,Oil & Gas,Enterprise,SuperExC18Na,Cation,250.0,6125000.0,7595000.0,55.35714285714286,2024-06
T1300,L034,ACC03,P006,2024-08-16,7500,630.0,4725000.0,Indiamart,2024-09-26,Converted,83,Tata Power,Domestic,India,Energy,Mid-Market,SuperExA14OH,Anion,350.0,2625000.0,2100000.0,44.44444444444444,2024-08
T1301,L036,ACC37,P001,2024-06-03,12000,465.0,5580000.0,Outbound,2024-08-24,Converted,67,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExC18H,Cation,200.0,2400000.0,3180000.0,56.98924731182796,2024-06
T1302,L037,ACC09,P005,2024-09-06,23500,870.0,20445000.0,LinkedIn,2024-07-07,Converted,66,Vedanta Ltd,Domestic,India,Mining,Mid-Market,SuperExA14Cl,Anion,500.0,11750000.0,8695000.0,42.5287356321839,2024-09
T1303,L039,ACC35,P008,2024-07-25,5000,850.0,4250000.0,Indiamart,2024-12-09,Converted,25,Lanxess India,Domestic,India,Manufacturing,Enterprise,SuperExMB60,Mixed Bed,400.0,2000000.0,2250000.0,52.94117647058824,2024-07
T1304,L040,ACC33,P010,2024-01-18,14500,526.5,7634250.0,Referral,2024-06-29,Converted,94,Atul Ltd,Domestic,India,Energy,Enterprise,SuperMENitrex,Media,290.0,4205000.0,3429250.0,44.91927825261159,2024-01
T1305,L041,ACC18,P002,2024-10-31,4000,560.0,2240000.0,LinkedIn,2024-01-04,Converted,97,Roche Holding,International,Switzerland,Pharma,Enterprise,SuperExC18Na,Cation,250.0,1000000.0,1240000.0,55.35714285714286,2024-10
T1306,L043,ACC38,P006,2024-06-11,11000,630.0,6930000.0,Website,2024-03-04,Converted,97,Biocon,International,Switzerland,Pharma,Enterprise,SuperExA14OH,Anion,350.0,3850000.0,3080000.0,44.44444444444444,2024-06
T1307,L045,ACC47,P001,2024-05-04,8000,465.0,3720000.0,Outbound,2024-07-23,Converted,99,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExC18H,Cation,200.0,1600000.0,2120000.0,56.98924731182796,2024-05
T1308,L046,ACC32,P005,2024-04-05,18500,870.0,16095000.0,Website,2024-06-25,Converted,68,Aarti Industries,International,USA,Chemicals,Enterprise,SuperExA14Cl,Anion,500.0,9250000.0,6845000.0,42.5287356321839,2024-04
T1309,L001,ACC47,P008,2024-07-05,24000,850.0,20400000.0,LinkedIn,2024-01-10,Converted,85,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExMB60,Mixed Bed,400.0,9600000.0,10800000.0,52.94117647058824,2024-07
T1310,L002,ACC48,P010,2024-09-22,23000,526.5,12109500.0,Indiamart,2024-01-12,Converted,90,Diageo India,International,India,Pharma,Mid-Market,SuperMENitrex,Media,290.0,6670000.0,5439500.0,44.91927825261159,2024-09
T1311,L004,ACC12,P001,2024-05-05,10000,465.0,4650000.0,Referral,2024-01-20,Converted,75,Dow Chemical,International,USA,Chemicals,Enterprise,SuperExC18H,Cation,200.0,2000000.0,2650000.0,56.98924731182796,2024-05
T1312,L006,ACC07,P003,2024-11-12,18000,612.5,11025000.0,Website,2024-02-05,Converted,88,Adani Group,Domestic,India,Infrastructure,Enterprise,EDMAXG,Mixed Bed,250.0,4500000.0,6525000.0,59.183673469387756,2024-11
T1313,L007,ACC36,P002,2024-05-26,18500,560.0,10360000.0,Indiamart,2024-02-10,Converted,92,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperExC18Na,Cation,250.0,4625000.0,5735000.0,55.35714285714286,2024-05
T1314,L009,ACC11,P010,2024-06-19,3000,526.5,1579500.0,Referral,2024-02-18,Converted,80,Dr. Reddy's,Domestic,India,Pharma,Enterprise,SuperMENitrex,Media,290.0,870000.0,709500.0,44.91927825261159,2024-06
T1315,L011,ACC46,P007,2024-05-25,16500,747.0,12325500.0,Outbound,2024-03-01,Converted,82,ITC Limited,International,India,Oil & Gas,Enterprise,SuperExMB50,Mixed Bed,350.0,5775000.0,6550500.0,53.14591700133868,2024-05
T1316,L012,ACC21,P004,2024-10-20,23000,573.5,13190500.0,LinkedIn,2024-03-05,Converted,89,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,EDMAXM,Mixed Bed,270.0,6210000.0,6980500.0,52.92066259808196,2024-10
T1317,L014,ACC43,P006,2024-03-19,4500,630.0,2835000.0,Indiamart,2024-03-15,Converted,77,Jindal Stainless,Domestic,USA,Energy,Mid-Market,SuperExA14OH,Anion,350.0,1575000.0,1260000.0,44.44444444444444,2024-03
T1318,L015,ACC36,P009,2024-05-09,17000,494.0,8398000.0,Referral,2024-03-20,Converted,95,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperMEIRM,Media,280.0,4760000.0,3638000.0,43.31983805668016,2024-05
T1319,L017,ACC22,P005,2024-05-08,6500,870.0,5655000.0,LinkedIn,2024-04-02,Converted,81,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExA14Cl,Anion,500.0,3250000.0,2405000.0,42.5287356321839,2024-05
T1320,L018,ACC21,P001,2024-03-10,22500,465.0,10462500.0,Website,2024-04-05,Converted,84,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperExC18H,Cation,200.0,4500000.0,5962500.0,56.98924731182796,2024-03
T1321,L020,ACC02,P007,2024-08-07,18500,747.0,13819500.0,Referral,2024-04-12,Converted,87,Pfizer Inc.,International,USA,Pharma,Enterprise,SuperExMB50,Mixed Bed,350.0,6475000.0,7344500.0,53.14591700133868,2024-08
T1322,L021,ACC37,P004,2024-02-16,5500,573.5,3154250.0,LinkedIn,2024-02-27,Converted,16,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,EDMAXM,Mixed Bed,270.0,1485000.0,1669250.0,52.92066259808196,2024-02
T1323,L023,ACC17,P006,2024-09-23,11000,630.0,6930000.0,Website,2024-11-08,Converted,74,Cipla Ltd,Domestic,India,Pharma,Mid-Market,SuperExA14OH,Anion,350.0,3850000.0,3080000.0,44.44444444444444,2024-09
T1324,L025,ACC22,P001,2024-10-27,4500,465.0,2092500.0,Outbound,2024-09-20,Converted,70,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExC18H,Cation,200.0,900000.0,1192500.0,56.98924731182796,2024-10
T1325,L026,ACC44,P005,2024-01-30,20500,870.0,17835000.0,Website,2024-06-23,Converted,40,Hindalco Industries,International,India,Agriculture,Enterprise,SuperExA14Cl,Anion,500.0,10250000.0,7585000.0,42.5287356321839,2024-01
T1326,L028,ACC01,P008,2024-05-21,17000,850.0,14450000.0,LinkedIn,2024-11-23,Converted,40,Reliance Industries,Domestic,India,Petrochemical,Enterprise,SuperExMB60,Mixed Bed,400.0,6800000.0,7650000.0,52.94117647058824,2024-05
T1327,L030,ACC29,P010,2024-06-26,7500,526.5,3948750.0,Website,2024-10-28,Converted,36,ONGC,Domestic,India,Mining,Mid-Market,SuperMENitrex,Media,290.0,2175000.0,1773750.0,44.91927825261159,2024-06
T1328,L031,ACC29,P001,2024-11-24,8500,465.0,3952500.0,Outbound,2024-07-27,Converted,81,ONGC,Domestic,India,Mining,Mid-Market,SuperExC18H,Cation,200.0,1700000.0,2252500.0,56.98924731182796,2024-11
T1329,L033,ACC20,P002,2024-01-14,14500,560.0,8120000.0,Website,2024-03-03,Converted,14,Sinopec Group,International,China,Oil & Gas,Enterprise,SuperExC18Na,Cation,250.0,3625000.0,4495000.0,55.35714285714286,2024-01
T1330,L034,ACC03,P006,2024-06-30,22500,630.0,14175000.0,Indiamart,2024-09-26,Converted,83,Tata Power,Domestic,India,Energy,Mid-Market,SuperExA14OH,Anion,350.0,7875000.0,6300000.0,44.44444444444444,2024-06
T1331,L036,ACC37,P003,2024-11-18,18500,612.5,11331250.0,Outbound,2024-08-24,Converted,67,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,EDMAXG,Mixed Bed,250.0,4625000.0,6706250.0,59.183673469387756,2024-11
T1332,L037,ACC09,P005,2024-05-25,11500,870.0,10005000.0,LinkedIn,2024-07-07,Converted,66,Vedanta Ltd,Domestic,India,Mining,Mid-Market,SuperExA14Cl,Anion,500.0,5750000.0,4255000.0,42.5287356321839,2024-05
T1333,L039,ACC35,P008,2024-08-06,23000,850.0,19550000.0,Indiamart,2024-12-09,Converted,25,Lanxess India,Domestic,India,Manufacturing,Enterprise,SuperExMB60,Mixed Bed,400.0,9200000.0,10350000.0,52.94117647058824,2024-08
T1334,L040,ACC33,P007,2024-07-21,12000,747.0,8964000.0,Referral,2024-06-29,Converted,94,Atul Ltd,Domestic,India,Energy,Enterprise,SuperExMB50,Mixed Bed,350.0,4200000.0,4764000.0,53.14591700133868,2024-07
T1335,L041,ACC18,P002,2024-12-17,6000,560.0,3360000.0,LinkedIn,2024-01-04,Converted,97,Roche Holding,International,Switzerland,Pharma,Enterprise,SuperExC18Na,Cation,250.0,1500000.0,1860000.0,55.35714285714286,2024-12
T1336,L043,ACC38,P006,2024-10-30,10000,630.0,6300000.0,Website,2024-03-04,Converted,97,Biocon,International,Switzerland,Pharma,Enterprise,SuperExA14OH,Anion,350.0,3500000.0,2800000.0,44.44444444444444,2024-10
T1337,L045,ACC47,P001,2024-04-09,10000,465.0,4650000.0,Outbound,2024-07-23,Converted,99,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExC18H,Cation,200.0,2000000.0,2650000.0,56.98924731182796,2024-04
T1338,L046,ACC32,P005,2024-09-06,7500,870.0,6525000.0,Website,2024-06-25,Converted,68,Aarti Industries,International,USA,Chemicals,Enterprise,SuperExA14Cl,Anion,500.0,3750000.0,2775000.0,42.5287356321839,2024-09
T1339,L001,ACC47,P008,2024-11-21,23500,850.0,19975000.0,LinkedIn,2024-01-10,Converted,85,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExMB60,Mixed Bed,400.0,9400000.0,10575000.0,52.94117647058824,2024-11
T1340,L002,ACC48,P010,2024-10-25,12000,526.5,6318000.0,Indiamart,2024-01-12,Converted,90,Diageo India,International,India,Pharma,Mid-Market,SuperMENitrex,Media,290.0,3480000.0,2838000.0,44.91927825261159,2024-10
T1341,L004,ACC12,P008,2024-07-10,20000,850.0,17000000.0,Referral,2024-01-20,Converted,75,Dow Chemical,International,USA,Chemicals,Enterprise,SuperExMB60,Mixed Bed,400.0,8000000.0,9000000.0,52.94117647058824,2024-07
T1342,L006,ACC07,P010,2024-03-13,6500,526.5,3422250.0,Website,2024-02-05,Converted,88,Adani Group,Domestic,India,Infrastructure,Enterprise,SuperMENitrex,Media,290.0,1885000.0,1537250.0,44.91927825261159,2024-03
T1343,L007,ACC36,P001,2024-02-01,18500,465.0,8602500.0,Indiamart,2024-02-10,Converted,92,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperExC18H,Cation,200.0,3700000.0,4902500.0,56.98924731182796,2024-02
T1344,L009,ACC11,P002,2024-06-10,4000,560.0,2240000.0,Referral,2024-02-18,Converted,80,Dr. Reddy's,Domestic,India,Pharma,Enterprise,SuperExC18Na,Cation,250.0,1000000.0,1240000.0,55.35714285714286,2024-06
T1345,L011,ACC46,P006,2024-09-24,11000,630.0,6930000.0,Outbound,2024-03-01,Converted,82,ITC Limited,International,India,Oil & Gas,Enterprise,SuperExA14OH,Anion,350.0,3850000.0,3080000.0,44.44444444444444,2024-09
T1346,L012,ACC21,P003,2024-06-21,13500,612.5,8268750.0,LinkedIn,2024-03-05,Converted,89,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,EDMAXG,Mixed Bed,250.0,3375000.0,4893750.0,59.183673469387756,2024-06
T1347,L014,ACC43,P005,2024-06-19,10000,870.0,8700000.0,Indiamart,2024-03-15,Converted,77,Jindal Stainless,Domestic,USA,Energy,Mid-Market,SuperExA14Cl,Anion,500.0,5000000.0,3700000.0,42.5287356321839,2024-06
T1348,L015,ACC36,P008,2024-07-03,16500,850.0,14025000.0,Referral,2024-03-20,Converted,95,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperExMB60,Mixed Bed,400.0,6600000.0,7425000.0,52.94117647058824,2024-07
T1349,L017,ACC22,P007,2024-09-20,13000,747.0,9711000.0,LinkedIn,2024-04-02,Converted,81,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExMB50,Mixed Bed,350.0,4550000.0,5161000.0,53.14591700133868,2024-09
T1350,L018,ACC21,P002,2024-03-02,17500,560.0,9800000.0,Website,2024-04-05,Converted,84,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperExC18Na,Cation,250.0,4375000.0,5425000.0,55.35714285714286,2024-03
T1351,L020,ACC02,P006,2024-09-19,11000,630.0,6930000.0,Referral,2024-04-12,Converted,87,Pfizer Inc.,International,USA,Pharma,Enterprise,SuperExA14OH,Anion,350.0,3850000.0,3080000.0,44.44444444444444,2024-09
T1352,L021,ACC37,P001,2024-04-21,8000,465.0,3720000.0,LinkedIn,2024-02-27,Converted,16,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExC18H,Cation,200.0,1600000.0,2120000.0,56.98924731182796,2024-04
T1353,L023,ACC17,P005,2024-02-16,5000,870.0,4350000.0,Website,2024-11-08,Converted,74,Cipla Ltd,Domestic,India,Pharma,Mid-Market,SuperExA14Cl,Anion,500.0,2500000.0,1850000.0,42.5287356321839,2024-02
T1354,L025,ACC22,P008,2024-04-16,24500,850.0,20825000.0,Outbound,2024-09-20,Converted,70,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExMB60,Mixed Bed,400.0,9800000.0,11025000.0,52.94117647058824,2024-04
T1355,L026,ACC44,P010,2024-04-30,20000,526.5,10530000.0,Website,2024-06-23,Converted,40,Hindalco Industries,International,India,Agriculture,Enterprise,SuperMENitrex,Media,290.0,5800000.0,4730000.0,44.91927825261159,2024-04
T1356,L028,ACC01,P001,2024-12-09,8500,465.0,3952500.0,LinkedIn,2024-11-23,Converted,40,Reliance Industries,Domestic,India,Petrochemical,Enterprise,SuperExC18H,Cation,200.0,1700000.0,2252500.0,56.98924731182796,2024-12
T1357,L030,ACC29,P003,2024-07-04,6500,612.5,3981250.0,Website,2024-10-28,Converted,36,ONGC,Domestic,India,Mining,Mid-Market,EDMAXG,Mixed Bed,250.0,1625000.0,2356250.0,59.183673469387756,2024-07
T1358,L031,ACC29,P002,2024-05-17,6000,560.0,3360000.0,Outbound,2024-07-27,Converted,81,ONGC,Domestic,India,Mining,Mid-Market,SuperExC18Na,Cation,250.0,1500000.0,1860000.0,55.35714285714286,2024-05
T1359,L033,ACC20,P010,2024-01-29,24500,526.5,12899250.0,Website,2024-03-03,Converted,14,Sinopec Group,International,China,Oil & Gas,Enterprise,SuperMENitrex,Media,290.0,7105000.0,5794250.0,44.91927825261159,2024-01
T1360,L034,ACC03,P007,2024-03-15,4000,747.0,2988000.0,Indiamart,2024-09-26,Converted,83,Tata Power,Domestic,India,Energy,Mid-Market,SuperExMB50,Mixed Bed,350.0,1400000.0,1588000.0,53.14591700133868,2024-03
T1361,L036,ACC37,P004,2024-02-09,8000,573.5,4588000.0,Outbound,2024-08-24,Converted,67,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,EDMAXM,Mixed Bed,270.0,2160000.0,2428000.0,52.92066259808196,2024-02
T1362,L037,ACC09,P006,2024-10-19,17000,630.0,10710000.0,LinkedIn,2024-07-07,Converted,66,Vedanta Ltd,Domestic,India,Mining,Mid-Market,SuperExA14OH,Anion,350.0,5950000.0,4760000.0,44.44444444444444,2024-10
T1363,L039,ACC35,P009,2024-07-14,4000,494.0,1976000.0,Indiamart,2024-12-09,Converted,25,Lanxess India,Domestic,India,Manufacturing,Enterprise,SuperMEIRM,Media,280.0,1120000.0,856000.0,43.31983805668016,2024-07
T1364,L040,ACC33,P005,2024-11-25,25000,870.0,21750000.0,Referral,2024-06-29,Converted,94,Atul Ltd,Domestic,India,Energy,Enterprise,SuperExA14Cl,Anion,500.0,12500000.0,9250000.0,42.5287356321839,2024-11
T1365,L041,ACC18,P001,2024-04-18,13000,465.0,6045000.0,LinkedIn,2024-01-04,Converted,97,Roche Holding,International,Switzerland,Pharma,Enterprise,SuperExC18H,Cation,200.0,2600000.0,3445000.0,56.98924731182796,2024-04
T1366,L043,ACC38,P007,2024-09-18,18000,747.0,13446000.0,Website,2024-03-04,Converted,97,Biocon,International,Switzerland,Pharma,Enterprise,SuperExMB50,Mixed Bed,350.0,6300000.0,7146000.0,53.14591700133868,2024-09
T1367,L045,ACC47,P004,2024-12-17,22000,573.5,12617000.0,Outbound,2024-07-23,Converted,99,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,EDMAXM,Mixed Bed,270.0,5940000.0,6677000.0,52.92066259808196,2024-12
T1368,L046,ACC32,P006,2024-03-27,10500,630.0,6615000.0,Website,2024-06-25,Converted,68,Aarti Industries,International,USA,Chemicals,Enterprise,SuperExA14OH,Anion,350.0,3675000.0,2940000.0,44.44444444444444,2024-03
T1369,L018,ACC47,P001,2024-03-03,18500,465.0,8602500.0,Website,2024-04-05,Converted,84,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExC18H,Cation,200.0,3700000.0,4902500.0,56.98924731182796,2024-03
T1370,L020,ACC48,P005,2024-12-09,6000,870.0,5220000.0,Referral,2024-04-12,Converted,87,Diageo India,International,India,Pharma,Mid-Market,SuperExA14Cl,Anion,500.0,3000000.0,2220000.0,42.5287356321839,2024-12
T1371,L021,ACC12,P008,2024-07-30,17000,850.0,14450000.0,LinkedIn,2024-02-27,Converted,16,Dow Chemical,International,USA,Chemicals,Enterprise,SuperExMB60,Mixed Bed,400.0,6800000.0,7650000.0,52.94117647058824,2024-07
T1372,L023,ACC07,P010,2024-08-26,7500,526.5,3948750.0,Website,2024-11-08,Converted,74,Adani Group,Domestic,India,Infrastructure,Enterprise,SuperMENitrex,Media,290.0,2175000.0,1773750.0,44.91927825261159,2024-08
T1373,L025,ACC36,P001,2024-10-20,3500,465.0,1627500.0,Outbound,2024-09-20,Converted,70,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperExC18H,Cation,200.0,700000.0,927500.0,56.98924731182796,2024-10
T1374,L026,ACC11,P002,2024-07-15,18000,560.0,10080000.0,Website,2024-06-23,Converted,40,Dr. Reddy's,Domestic,India,Pharma,Enterprise,SuperExC18Na,Cation,250.0,4500000.0,5580000.0,55.35714285714286,2024-07
T1375,L028,ACC46,P006,2024-10-12,18000,630.0,11340000.0,LinkedIn,2024-11-23,Converted,40,ITC Limited,International,India,Oil & Gas,Enterprise,SuperExA14OH,Anion,350.0,6300000.0,5040000.0,44.44444444444444,2024-10
T1376,L030,ACC21,P003,2024-03-10,12500,612.5,7656250.0,Website,2024-10-28,Converted,36,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,EDMAXG,Mixed Bed,250.0,3125000.0,4531250.0,59.183673469387756,2024-03
T1377,L031,ACC43,P005,2024-05-28,14500,870.0,12615000.0,Outbound,2024-07-27,Converted,81,Jindal Stainless,Domestic,USA,Energy,Mid-Market,SuperExA14Cl,Anion,500.0,7250000.0,5365000.0,42.5287356321839,2024-05
T1378,L033,ACC36,P008,2024-01-15,19000,850.0,16150000.0,Website,2024-03-03,Converted,14,Lupin Limited,International,USA,Oil & Gas,Enterprise,SuperExMB60,Mixed Bed,400.0,7600000.0,8550000.0,52.94117647058824,2024-01
T1379,L034,ACC22,P007,2024-12-13,8500,747.0,6349500.0,Indiamart,2024-09-26,Converted,83,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExMB50,Mixed Bed,350.0,2975000.0,3374500.0,53.14591700133868,2024-12
T1380,L036,ACC21,P002,2024-10-25,4500,560.0,2520000.0,Outbound,2024-08-24,Converted,67,BHEL (Bharat Heavy Electricals Limited),Domestic,India,Petrochemical,Enterprise,SuperExC18Na,Cation,250.0,1125000.0,1395000.0,55.35714285714286,2024-10
T1381,L037,ACC02,P006,2024-06-23,14000,630.0,8820000.0,LinkedIn,2024-07-07,Converted,66,Pfizer Inc.,International,USA,Pharma,Enterprise,SuperExA14OH,Anion,350.0,4900000.0,3920000.0,44.44444444444444,2024-06
T1382,L039,ACC37,P001,2024-08-01,15000,465.0,6975000.0,Indiamart,2024-12-09,Converted,25,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExC18H,Cation,200.0,3000000.0,3975000.0,56.98924731182796,2024-08
T1383,L040,ACC17,P005,2024-01-15,15000,870.0,13050000.0,Referral,2024-06-29,Converted,94,Cipla Ltd,Domestic,India,Pharma,Mid-Market,SuperExA14Cl,Anion,500.0,7500000.0,5550000.0,42.5287356321839,2024-01
T1384,L041,ACC22,P008,2024-05-25,22000,850.0,18700000.0,LinkedIn,2024-01-04,Converted,97,Power Grid Corporation of India,International,USA,Pharma,Enterprise,SuperExMB60,Mixed Bed,400.0,8800000.0,9900000.0,52.94117647058824,2024-05
T1385,L043,ACC44,P010,2024-05-25,10500,526.5,5528250.0,Website,2024-03-04,Converted,97,Hindalco Industries,International,India,Agriculture,Enterprise,SuperMENitrex,Media,290.0,3045000.0,2483250.0,44.91927825261159,2024-05
T1386,L045,ACC01,P001,2024-08-16,5500,465.0,2557500.0,Outbound,2024-07-23,Converted,99,Reliance Industries,Domestic,India,Petrochemical,Enterprise,SuperExC18H,Cation,200.0,1100000.0,1457500.0,56.98924731182796,2024-08
T1387,L046,ACC29,P002,2024-12-28,4000,560.0,2240000.0,Website,2024-06-25,Converted,68,ONGC,Domestic,India,Mining,Mid-Market,SuperExC18Na,Cation,250.0,1000000.0,1240000.0,55.35714285714286,2024-12
T1388,L001,ACC29,P006,2024-01-02,4500,630.0,2835000.0,LinkedIn,2024-01-10,Converted,85,ONGC,Domestic,India,Mining,Mid-Market,SuperExA14OH,Anion,350.0,1575000.0,1260000.0,44.44444444444444,2024-01
T1389,L002,ACC20,P003,2024-10-20,19500,612.5,11943750.0,Indiamart,2024-01-12,Converted,90,Sinopec Group,International,China,Oil & Gas,Enterprise,EDMAXG,Mixed Bed,250.0,4875000.0,7068750.0,59.183673469387756,2024-10
T1390,L004,ACC03,P005,2024-06-02,14000,870.0,12180000.0,Referral,2024-01-20,Converted,75,Tata Power,Domestic,India,Energy,Mid-Market,SuperExA14Cl,Anion,500.0,7000000.0,5180000.0,42.5287356321839,2024-06
T1391,L006,ACC37,P008,2024-08-26,24000,850.0,20400000.0,Website,2024-02-05,Converted,88,Aurobindo Pharma,Domestic,India,Pharma,Mid-Market,SuperExMB60,Mixed Bed,400.0,9600000.0,10800000.0,52.94117647058824,2024-08
T1392,L007,ACC09,P007,2024-10-24,16000,747.0,11952000.0,Indiamart,2024-02-10,Converted,92,Vedanta Ltd,Domestic,India,Mining,Mid-Market,SuperExMB50,Mixed Bed,350.0,5600000.0,6352000.0,53.14591700133868,2024-10
T1393,L009,ACC35,P002,2024-05-09,7500,560.0,4200000.0,Referral,2024-02-18,Converted,80,Lanxess India,Domestic,India,Manufacturing,Enterprise,SuperExC18Na,Cation,250.0,1875000.0,2325000.0,55.35714285714286,2024-05
T1394,L011,ACC33,P006,2024-11-18,21000,630.0,13230000.0,Outbound,2024-03-01,Converted,82,Atul Ltd,Domestic,India,Energy,Enterprise,SuperExA14OH,Anion,350.0,7350000.0,5880000.0,44.44444444444444,2024-11
T1395,L012,ACC18,P001,2024-10-06,3500,465.0,1627500.0,LinkedIn,2024-03-05,Converted,89,Roche Holding,International,Switzerland,Pharma,Enterprise,SuperExC18H,Cation,200.0,700000.0,927500.0,56.98924731182796,2024-10
T1396,L014,ACC38,P005,2024-07-22,8500,870.0,7395000.0,Indiamart,2024-03-15,Converted,77,Biocon,International,Switzerland,Pharma,Enterprise,SuperExA14Cl,Anion,500.0,4250000.0,3145000.0,42.5287356321839,2024-07
T1397,L015,ACC47,P008,2024-05-22,9000,850.0,7650000.0,Referral,2024-03-20,Converted,95,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExMB60,Mixed Bed,400.0,3600000.0,4050000.0,52.94117647058824,2024-05
T1398,L017,ACC32,P010,2024-09-25,22000,526.5,11583000.0,LinkedIn,2024-04-02,Converted,81,Aarti Industries,International,USA,Chemicals,Enterprise,SuperMENitrex,Media,290.0,6380000.0,5203000.0,44.91927825261159,2024-09
T1399,L018,ACC47,P008,2024-07-13,21000,850.0,17850000.0,Website,2024-04-05,Converted,84,Britannia Industries,Domestic,USA,Infrastructure,Enterprise,SuperExMB60,Mixed Bed,400.0,8400000.0,9450000.0,52.94117647058824,2024-07
T1400,L020,ACC48,P010,2024-08-29,8500,526.5,4475250.0,Referral,2024-04-12,Converted,87,Diageo India,International,India,Pharma,Mid-Market,SuperMENitrex,Media,290.0,2465000.0,2010250.0,44.91927825261159,2024-08
T1401,L021,ACC12,P001,2024-05-16,4000,465.0,1860000.0,LinkedIn,2024-02-27,Converted,16,Dow Chemical,International,USA,Chemicals,Enterprise,SuperExC18H,Cation,200.0,800000.0,1060000.0,56.98924731182796,2024-05
